ID,Latitude,Longitude,X2018,X1980,pop_growth,pop_growth_rate,urban_cluster,multiGHS,Country.Co,Country.or,City.Code,Urban.Aggl,Continent,pop_mean,pop_sum,Area,plain_area,plain_perc,disc,alti,clim,prec,clco,biom,popd,hdev,pop_den
2888858_206172,-31.9478,115.8525,1990.745,921.623,1.1600426638658103,3.0527438522784482,1,1,36,Australia,206172,Perth,OC,16.40668207625226,1256751.847,763732960.1,231683531.1,30.336,140.282,229,12,738,1,12,118.829,958,0.0016455383133332968
2893099_206177,-32.9249,151.7409,444.688,290.283,0.531911961775233,1.3997683204611395,1,1,36,Australia,206177,Newcastle-Maitland,OC,14.93538288808504,198640.592,132629526.2,3555192.63,2.681,0.859,93,11,1225,1,4,352.944,954,0.0014977101833302032
2893379_20075,-32.9468,-60.6393,1488.162,953.491,0.5607509667107503,1.475660438712501,1,1,32,Argentina,20075,Rosario,SA,51.233967746060635,1250108.813,243335872.7,243335872.7,100,17844.971,55,12,928,16,8,118.599,828,0.005137379865652666
2893380_22483,-33.0153,27.9116,692.665,193.935,2.5716348261015285,6.767460068688233,1,1,710,South Africa,22483,East London (Buffalo City),AF,34.04519517353646,238316.366,69808552.52,753060.853,1.079,0.457,395,14,699,3,12,124.458,622,0.003413856288335486
289480_204303,53.0752,8.8078,563.256,556.37,0.012376655822564062,0.032570146901484374,1,1,276,Germany,204303,Bremen,EU,27.712637668782815,426774.62,154287046.1,154287046.1,100,448.303,194,10,739,16,4,192.012,917,0.002766107918894171
2896276_20439,-33.4569,-70.6483,6680.371,3720.64,0.7954897544508472,2.0933940906601243,1,1,152,Chile,20439,Santiago,SA,87.74869148648318,6326680.656,719099475.8,16164424.07,2.248,155.795,1670,11,495,14,4,462.821,887,0.008798060447703085
2903125_20058,-34.6051,-58.4004,14966.53,9919.781,0.5087560904822395,1.338831817058525,1,1,32,Argentina,20058,Buenos Aires,SA,68.05010474109409,13548775.85,1986260873,389747635.6,19.622,1.596,20,12,989,14,8,792.558,822,0.006821246913823691
2904245_206175,-35.2835,149.1281,447.692,222.885,1.0086232810642262,2.654271792274279,1,2,NA,,206175,Canberra,OC,16.671622825573245,126704.333,41904993.73,NA,NA,62.827,819,11,833,1,4,26.011,952,0.0030236094012177773
2904545_206175,-35.2835,149.1281,447.692,222.885,1.0086232810642262,2.654271792274279,1,2,NA,,206175,Canberra,OC,16.671622825573245,126704.333,33923262.09,NA,NA,62.827,819,11,833,1,4,26.011,952,0.003735027977670528
2907533_205346,-36.827,-73.0498,857.336,447.738,0.9148162541486315,2.4074111951279775,1,1,152,Chile,205346,ConcepciÃ¯Â¿Â½n,SA,44.19568922804108,587802.667,132745239.9,15183432.65,11.438,979.805,808,11,1422,3,4,32.548,801,0.004428050809526617
2911545_206168,-37.814,144.9633,4770.894,2839.019,0.680472726670727,1.790717701765071,1,1,36,Australia,206168,Melbourne,OC,23.58465992421346,3796941.571,1607317719,52057428.65,3.239,63.546,340,11,1004,1,4,374.327,952,0.002362284398483633
2912618_20442,-38.7333,-72.6,333.824,149.45,1.2336835061893612,3.246535542603582,1,1,152,Chile,20442,Temuco,SA,60.62811127180884,321328.99,52922305.77,11266254.32,21.288,323.282,425,10,1486,3,4,50.468,788,0.0060717118297243826
2912762_20057,-38.7196,-62.2724,312.08,222.408,0.40318693572173664,1.061018251899307,1,1,32,Argentina,20057,Bahia Blanca,SA,32.898454716376094,246738.41,74889648.03,14273863.4,19.06,0.067,78,11,618,14,8,101.251,822,0.003294693145054697
2913022_20070,-38.9514,-68.0648,394.109,135.472,1.9091546592653827,5.024091208593112,1,1,32,Argentina,20070,NeuquÃ¯Â¿Â½n-Plottier-Cipolletti,SA,47.518147811607285,209079.85,43937550.74,29711666.7,67.622,762.162,581,11,141,14,8,18.614,837,0.004758568615652425
292505_22330,52.9651,36.0785,318.847,309.671,0.02963144756854852,0.07797749360144347,1,1,643,Russian Federation,22330,Orel,EU,40.66971352507947,296888.909,73133264.36,16654626.03,22.773,41.767,213,8,623,16,4,66.766,791,0.004059560469481551
294639_22868,52.9536,-1.1505,774.751,603.623,0.2835014570352686,0.7460564658822858,1,1,826,United Kingdom,22868,Nottingham,EU,36.90722025152905,627422.744,170312134.5,61746011.79,36.255,181.047,119,10,729,16,4,652.103,894,0.0036839579624903356
307672_22288,52.6031,39.5708,510.813,403.368,0.2663696674004879,0.7009728089486524,1,1,643,Russian Federation,22288,Lipetsk,EU,31.202682078111295,411875.403,132233121.2,34602457.17,26.168,85.168,147,8,549,16,4,88.488,788,0.0031147673083889967
313832_20345,52.4345,30.9754,546.813,397.904,0.37423348345329527,0.9848249564560402,1,1,112,Belarus,20345,Gomel,EU,69.92411472160421,559392.918,80133791.62,21699525.59,27.079,230.828,137,8,598,16,4,140.985,780,0.006980736923727257
314193_204296,52.5244,13.4105,3552.123,3056.082,0.16231272590198828,0.4271387523736534,1,1,276,Germany,204296,Berlin,EU,51.047251461448226,3501841.45,687189233.9,436963944.7,63.587,90.289,73,8,563,16,4,242.764,927,0.0050958910257164905
317133_204343,52.3705,9.7332,536.132,536.273,-2.629257859337994e-4,-6.919099629836826e-4,1,1,276,Germany,204343,Hannover,EU,30.6576103921177,659138.623,215366313.7,83102035.82,38.586,448.303,194,10,739,16,4,192.012,917,0.003060546525015811
317134_22150,52.4069,16.9299,536.493,542.061,-0.010271906667330768,-0.027031333335080968,1,1,616,Poland,22150,Pozna?,EU,29.761457920575243,538682.388,181310427.8,149425187,82.414,114.32,87,8,538,16,4,156.593,853,0.002971050228805428
320282_21691,52.3,76.95,338.424,279.724,0.2098497089988703,0.5522360763128166,1,1,398,Kazakhstan,21691,Pavlodar,AS,40.64896851850539,268283.192,66110731.23,25743477.83,38.94,895.4,129,8,296,14,8,26.979,798,0.0040580884072608375
320304_22256,52.2978,104.2964,632.675,560.592,0.1285837115049804,0.33837818817100107,1,1,643,Russian Federation,22256,Irkutsk,AS,43.852373917809025,442908.977,101168552.3,28986189.4,28.651,2335.46,647,7,471,5,8,55.41,790,0.004377931352488079
320377_21930,52.374,4.8897,1131.69,940.603,0.20315372160199374,0.5346150568473519,1,1,528,Netherlands,21930,Amsterdam,EU,35.52554762308131,1225631.393,345581809.6,176985450.4,51.214,0.922,3,10,789,16,4,770.438,933,0.0035465738038082196
326676_22161,52.2298,21.0118,1767.798,1565.082,0.1295242038436324,0.3408531680095589,1,1,616,Poland,22161,Warszawa (Warsaw),EU,43.81873513106105,1892969.358,432719627.3,193308868.5,44.673,579.565,127,8,516,16,4,558.05,885,0.004374586310797555
326681_20395,52.1168,-106.6345,311.252,150.218,1.0720020237255192,2.8210579571724193,1,1,124,Canada,20395,Saskatoon,"NA",22.882707475343977,265439.407,116192834.3,4822864.513,4.151,261.108,507,8,367,16,8,117.961,911,0.0022844731226252567
326830_20344,52.0976,23.6878,351.532,186.798,0.8818831036734868,2.3207450096670703,1,1,112,Belarus,20344,Brest,EU,51.05573265898979,398234.715,78127315.37,65908946.81,84.361,22.329,149,8,569,16,4,68.282,788,0.0050972532860500365
329705_22245,52.0317,113.5009,352.764,310.473,0.13621474331101255,0.3584598508184541,1,1,643,Russian Federation,22245,Chita,AS,39.43248899687492,232651.685,59096419.86,39320037.07,66.535,12.769,993,7,392,5,6,30.044,759,0.003936815217421869
329734_21949,52.0908,5.1222,528.308,320.485,0.6484640466792516,1.7064843333664517,1,1,528,Netherlands,21949,Utrecht,EU,40.76166939921373,505444.701,124203001.4,32829596.15,26.432,0.922,3,10,789,16,4,770.438,933,0.004069504724545247
333325_204372,51.9624,7.6257,322.045,271.903,0.18441135257794136,0.4852930330998457,1,1,276,Germany,204372,Muenster (Westfalen),EU,33.57605493213361,261893.228,78124900.2,NA,NA,175.286,46,10,802,16,4,217.276,912,0.0033522376006824006
335703_21945,51.9225,4.4792,1007.78,912.012,0.10500739025363705,0.2763352375095712,2,1,528,Netherlands,21945,Rotterdam,EU,30.75312655329156,2208074.487,719167029.8,26969310.78,3.75,2451.061,186,10,847,16,4,667.54,918,0.0030703221859518016
338826_22380,51.8261,107.6098,438.805,307.235,0.42823897016941426,1.1269446583405638,1,1,643,Russian Federation,22380,Ulan-Ude,AS,29.474769217864345,309485.077,105166164.5,43370007.86,41.24,71.179,952,7,370,5,6,9.546,765,0.002942819855334745
339023_22331,51.7727,55.0988,568.385,470.38,0.20835282112334708,0.5482968976930186,1,1,643,Russian Federation,22331,Orenburg,EU,43.033854460271456,473372.399,110165655.8,51591288.75,46.831,111.987,250,8,348,16,8,36.892,806,0.004296914456347293
342065_22286,51.7373,36.1874,457.619,381.875,0.19834762684124393,0.521967439055905,1,1,643,Russian Federation,22286,Kursk,EU,38.192988016034285,297905.307,78121115.73,24023684.67,30.752,118.668,190,8,608,16,4,47.841,791,0.003813377525605393
348459_22393,51.672,39.1843,1055.914,832.649,0.26813819508580444,0.7056268291731697,1,1,643,Russian Federation,22393,Voronezh,EU,40.88473653355641,940348.94,230356190.5,54749676.67,23.767,85.168,147,8,549,16,4,88.488,788,0.004082151810024832
348469_22865,51.5847,-2.9979,314.082,117.226,1.6792861651851978,4.4191741189084155,1,1,826,United Kingdom,22865,Newport,EU,20.689581780484026,117930.616,57087632.64,10563287.48,18.504,0.085,179,10,1087,13,4,208.9,895,0.002065782211423647
348485_22878,51.5378,0.7143,308.473,265.005,0.1640270938284184,0.43165024691689047,1,1,826,United Kingdom,22878,Southend-On-Sea,EU,33.89884525277259,261021.108,77113817.54,NA,NA,0.034,39,10,590,16,4,286.566,910,0.003384881157836658
351334_22874,51.4112,-0.8356,336.731,199.432,0.6884501985639216,1.8117110488524255,1,1,826,United Kingdom,22874,Reading-Wokingham,EU,35.54654051534194,259489.746,73108371.47,30879838.65,42.238,116.956,100,10,671,16,4,1037.594,932,0.0035493848485803237
351415_22354,51.5406,46.0086,847.089,862.853,-0.018269624142235,-0.04807795826903947,1,1,643,Russian Federation,22354,Saratov,EU,43.52940945497952,800941.134,184286575.3,27343313.66,14.837,8216.817,107,8,485,16,8,57.214,790,0.004346171893943703
353473_22840,51.4552,-2.5966,670.934,528.194,0.27024161576996336,0.7111621467630616,1,1,826,United Kingdom,22840,Bristol,EU,38.479244652401626,650299.235,169250829.7,62164979.22,36.729,0.497,120,10,969,13,4,226.839,912,0.0038422218440681594
356953_204439,51.3396,12.3713,579.168,563.171,0.028405226831637206,0.07475059692536107,1,1,276,Germany,204439,Leipzig,EU,33.15588448448324,540440.917,163237977.4,39958779.61,24.479,129.627,289,8,605,16,4,168.426,919,0.003310754798656308
357193_22860,51.5085,-0.1257,9046.485,6751.196,0.33998257493931455,0.8946909866824067,1,1,826,United Kingdom,22860,London,EU,55.92289351016843,10423971.42,1866800338,545633324.7,29.228,116.956,100,10,671,16,4,1037.594,932,0.005583870544595969
357262_204311,51.4333,6.75,505.948,552.728,-0.08463475705953015,-0.2227230448935004,4,1,276,Germany,204311,Duisburg,EU,28.657697397779273,3777084.517,1319974620,440086716.4,33.341,2451.061,186,10,847,16,4,667.54,918,0.002861482682901888
360981_22146,51.25,22.5667,338.082,296.551,0.14004673732342837,0.36854404558796944,1,1,616,Poland,22146,Lublin,EU,35.13900946344073,316251.085,90129977.65,5704157.958,6.329,42.952,198,8,545,16,4,113.388,840,0.0035088335007481277
363323_204312,51.2217,6.7762,624.876,593.74,0.05244046215515203,0.1380012161977685,1,1,276,Germany,204312,Duesseldorf,EU,38.46129580860492,849994.637,221316954.1,203049975.4,91.746,2451.061,186,10,847,16,4,667.54,918,0.0038406214311802697
363346_21679,51.1801,71.446,1068.113,234.913,3.546845002192301,9.33380263734816,1,1,398,Kazakhstan,21679,Astana,AS,66.21617590923255,973377.786,147212381,64393287.69,43.742,4.743,387,8,306,16,8,22.699,794,0.006612064687684115
367785_20142,51.2199,4.4035,1032.209,880.365,0.17247846063848524,0.45389068589075066,1,1,56,Belgium,20142,Antwerpen,EU,21.984635274119793,826622.286,376538823.2,73092754.47,19.412,0.027,6,10,772,16,4,451.711,915,0.0021953175478028634
368692_22164,51.1,17.0333,639.623,602.448,0.06170657052558905,0.16238571190944484,1,1,616,Poland,22164,Wroc?aw,EU,36.98713784544432,562204.495,152217520.4,143317367.5,94.153,193.605,190,8,577,16,4,169.016,852,0.00369342828291138
369923_20146,51.05,3.7167,460.065,370.161,0.24287809898935867,0.6391528920772597,1,1,56,Belgium,20146,Gent,EU,20.19685636230513,296893.789,147206797,132783018,90.202,262.463,55,10,749,16,4,503.995,896,0.0020168483728370233
370656_204437,51.0509,13.7383,563.081,516.229,0.09075817127670079,0.23883729283342311,1,1,276,Germany,204437,Dresden,EU,32.52343434229108,578917.131,178249297.6,93376287.52,52.385,452.271,315,8,613,16,4,160.932,904,0.003247794739136184
374806_20370,51.0441,-114.0593,1476.598,567.917,1.6000242993254294,4.210590261382709,1,1,124,Canada,20370,Calgary,"NA",25.897267907211518,1193864.051,461643380,54804176.48,11.872,101.88,1353,8,484,4,8,53.666,930,0.0025861175589694365
376348_204358,50.9333,6.95,1096.152,970.224,0.12979270766338494,0.3415597570089077,1,1,276,Germany,204358,KÃ¯Â¿Â½ln (Cologne),EU,28.836162537428837,1666730.195,578793039.4,430108483.3,74.311,2451.061,186,10,847,16,4,667.54,918,0.00287966523703844
380235_20144,50.8467,4.3499,2049.51,1653.78,0.23928817617821008,0.6297057267847633,1,1,56,Belgium,20144,Bruxelles-Brussel,EU,54.598006582663025,1452306.975,266359160.3,16574340.68,6.223,262.463,55,10,749,16,4,503.995,896,0.0054524386297218706
382808_204299,50.7344,7.0955,320.325,287.49,0.11421266826672224,0.30055965333347956,1,1,276,Germany,204299,Bonn,EU,30.929639925074536,420643.103,136178582.5,76925644.08,56.489,2451.061,186,10,847,16,4,667.54,918,0.0030889079272065417
386609_20969,50.633,3.0586,1054.088,956.117,0.1024675850340492,0.26965153956328736,1,1,250,France,20969,Lille,EU,39.81916116329251,931768.371,234304217.6,12069773.12,5.151,262.463,55,10,749,16,4,503.995,896,0.003976746046418586
388243_20148,50.6337,5.5675,673.346,632.293,0.06492717774829074,0.17086099407444932,1,1,56,Belgium,20148,LiÃ¯Â¿Â½ge,EU,25.265352850560188,404245.646,160210586.8,41849594.04,26.122,408.936,213,10,885,16,4,262.271,897,0.002523214314823295
389257_22233,50.6107,36.5802,399.978,247.866,0.6136864273438066,1.6149642824837016,1,1,643,Russian Federation,22233,Belgorod,EU,40.53426420811268,376968.657,93118554.11,14811671.87,15.906,72.861,159,8,547,16,4,127.784,769,0.004048265789809094
392466_20960,50.3682,3.0795,501.71,531.993,-0.056923681326634126,-0.1497991613858793,1,2,250,France,20960,Douai-Lens,EU,19.328914305545037,272537.692,98106653.98,5647717.478,5.757,262.463,55,10,749,16,4,503.995,896,0.002777973572063312
395327_20145,50.4114,4.4445,411.452,409.44,0.004914028917545918,0.012931655046173468,1,1,56,Belgium,20145,Charleroi,EU,21.58043518475685,267597.396,124147261.6,5455734.443,4.395,408.936,213,10,885,16,4,262.271,897,0.0021554836776198376
395342_21694,50.4268,80.2667,323.422,276.743,0.1686727396898929,0.44387563076287606,1,1,398,Kazakhstan,21694,Semipalatinsk,AS,31.708428380475016,285375.855,90112097.79,78367192.81,86.966,1025.513,267,8,291,14,8,10.172,794,0.0031668983632480584
395971_20960,50.3682,3.0795,501.71,531.993,-0.056923681326634126,-0.1497991613858793,1,2,250,France,20960,Douai-Lens,EU,19.328914305545037,272537.692,43053480.31,41590189.97,96.601,262.463,55,10,749,16,4,503.995,896,0.00633021279668064
397434_22765,50.4454,30.5186,2956.706,2201.38,0.343114773460284,0.9029336143691684,1,1,804,Ukraine,22765,Kyiv (Kiev),EU,56.07799324347665,2904840.05,518642635.5,285778386.9,55.101,1552.378,154,8,595,16,4,138.893,743,0.005600850857931443
397998_21001,50.35,3.5333,337.113,349.765,-0.03617285891956024,-0.09519173399884275,1,1,250,France,21001,Valenciennes,EU,22.61426622826121,108548.478,48059145.52,13233818.74,27.537,262.463,55,10,749,16,4,503.995,896,0.002258643528208947
401647_21681,50.2855,57.1628,423.617,198.332,1.135898392594236,2.989206296300621,1,1,398,Kazakhstan,21681,Aktyubinsk,AS,38.749231939622774,402992.012,104127222.9,56354723.56,54.121,27.512,208,8,326,16,8,19.885,802,0.00387018880151081
408459_204332,50.1167,8.6833,759.657,631.219,0.20347613110505225,0.5354635029080322,1,1,276,Germany,204332,Frankfurt am Main,EU,37.08449941027664,1127368.782,304356075.5,241760784.4,79.434,207.487,348,8,683,16,4,244.082,930,0.003704111311554876
410953_22132,50.0668,19.9425,767.178,699.023,0.09750036837128388,0.2565799167665365,1,1,616,Poland,22132,KrakÃ¯Â¿Â½w (Cracow),EU,38.921305237243146,696691.364,179216537.6,68063032.31,37.978,289.292,377,8,730,16,4,220.139,854,0.0038874278754060694
412720_20887,50.088,14.4208,1291.552,1178.553,0.095879438599706407,0.2523143121044905,1,1,203,Czechia,20887,Praha (Prague),EU,41.38719742325505,1237477.203,299350678.8,44147252.68,14.748,156.58,288,8,515,16,4,851.029,893,0.004133871377745477
413861_21699,49.9647,82.609,329.972,281.438,0.1724500600487496,0.4538159474967095,1,1,398,Kazakhstan,21699,Ust-Kamenogorsk,AS,35.62644385351889,220883.952,62073013.83,45996257.81,74.1,921.786,711,8,503,16,8,23.347,794,0.003558453800953457
413885_22762,49.9808,36.2527,1435.895,1465.973,-0.020517431085019966,-0.05399323969742096,1,1,804,Ukraine,22762,Kharkiv,EU,54.51447655012046,1471890.867,270310187.3,66282173.25,24.521,72.861,159,8,547,16,4,127.784,769,0.005445191991104806
420027_21687,49.8011,73.0954,506.32,557.725,-0.09216907974360129,-0.24255020985158235,1,1,398,Kazakhstan,21687,Karaganda,AS,42.42654582348787,292743.166,69076917.72,5094469.017,7.375,98.471,531,8,276,14,8,11.95,794,0.004237930348696514
420028_20407,49.8955,-97.1294,800.249,581.241,0.376793791215692,0.9915626084623473,1,1,124,Canada,20407,Winnipeg,"NA",24.08807540254835,727459.877,302344726.2,302344726.2,100,190.825,278,8,499,16,8,24.589,898,0.002406061075193975
435861_204367,49.4883,8.464700000000002,321.138,305.563,0.0509714854219915,0.1341354879526092,1,1,276,Germany,204367,Mannheim,EU,28.325709171755182,549518.758,194201926.8,194201926.8,100,1507.203,170,10,647,16,4,511.854,932,0.002829625673930234
435866_204376,49.4504,11.0758,512.257,483.886,0.05863157851229406,0.15429362766393173,1,1,276,Germany,204376,Nurenberg,EU,34.116162899947334,651618.711,191193463.8,22762577.36,11.906,207.487,348,8,683,16,4,244.082,930,0.003408164160264562
438131_20991,49.4431,1.0993,468.673,447.031,0.048412749898776586,0.1274019734178331,1,1,250,France,20991,Rouen,EU,27.87125227906471,328880.777,118122091.7,50082894.7,42.399,553.529,101,10,698,16,4,352.709,897,0.002784244439518336
443174_22795,49.2328,28.481,374.25,321.051,0.16570264537409948,0.4360595930897355,1,1,804,Ukraine,22795,Vinnitsa,EU,49.73625234861506,407837.269,82071283.27,27902214.08,33.998,46.577,287,8,643,16,4,92.585,743,0.004969305373942887
445974_20881,49.1952,16.608,378.144,370.129,0.02165461231084294,0.05698582187063931,1,1,203,Czechia,20881,Brno,EU,34.27354809593687,322171.352,94091857.12,23027203.19,24.473,128.837,383,8,649,16,4,118.6,879,0.0034240088554009403
447697_20404,49.2497,-123.1193,2530.746,1247.252,1.029057479963953,2.708045999905139,1,1,124,Canada,20404,Vancouver,"NA",29.553395441970107,2107127.542,713705313.2,91156688.06,12.772,3.156,1009,6,1128,4,5,64.995,923,0.002952377547187356
451973_204352,49.0047,8.3858,314.351,271.282,0.15876099409470595,0.41779208972291043,1,1,276,Germany,204352,Karlsruhe,EU,26.57570542301036,318908.465,120111775.9,112115978.3,93.343,1323.98,376,10,825,16,4,288.194,931,0.0026550974091458755
461085_22391,48.7858,44.7797,328.957,216.754,0.5176513466879504,1.3622403860209222,1,1,643,Russian Federation,22391,Volzhsky,EU,36.0690461228641,281338.56,78068008.95,78068008.95,100,18.83,13,9,349,14,8,35.872,787,0.0036037624602439666
463987_204397,48.7823,9.177,630.291,583.025,0.08107028000514571,0.2133428421188045,1,1,276,Germany,204397,Stuttgart,EU,32.225872738547324,1063453.8,330290428.8,30667971.94,9.285,163.954,433,10,774,16,4,386.18,942,0.003219753608555066
469983_20985,48.8534,2.3488,10900.952,8669.349,0.2574129845274425,0.6774025908616907,1,1,250,France,20985,Paris,EU,59.38483839844328,9733175.014,1640454885,492407723,30.017,304.654,84,10,646,22,4,6059.404,959,0.005933217123493159
470609_22389,48.7194,44.5018,1014.237,938.747,0.0804157030595038,0.21162027120922053,1,1,643,Russian Federation,22389,Volgograd,EU,34.68089325743084,790724.366,228197200,75843576.68,33.236,8199.159,40,9,370,14,8,105.387,787,0.0034650923236569076
470618_20994,48.5834,7.743,469.964,371.516,0.26498993313881497,0.6973419293126709,1,1,250,France,20994,Strasbourg,EU,32.189165892904,440991.573,137114053.5,96454185.54,70.346,1323.98,376,10,825,16,4,288.194,931,0.0032162390487565883
474258_22773,48.5671,39.3171,408.708,467.873,-0.12645525602033023,-0.3327769895271848,1,1,804,Ukraine,22773,Luhansk,EU,37.02293224178108,422061.428,114093055,29752399.01,26.077,177.216,160,8,508,16,8,193.231,743,0.0036992736148576265
478440_22753,48.45,34.9833,969.053,1081.322,-0.10382568744555266,-0.2732254932777702,1,1,804,Ukraine,22753,Dnipro,EU,30.433362049940897,946477.56,311247979.7,160511978.4,51.57,1738.799,117,8,532,16,8,71.702,743,0.003040911497360637
480306_22268,48.4827,135.0838,625.953,537.981,0.16352250358284026,0.43032237784957966,1,1,643,Russian Federation,22268,Khabarovsk,AS,34.129272914860564,535829.585,157126778,55577302.74,35.371,8854.026,71,8,699,13,9,29.569,784,0.0034101735669778703
492153_22448,48.1482,17.1067,429.92,376.517,0.1418342332484324,0.3732479822327168,1,1,703,Slovakia,22448,Bratislava,EU,30.688740502693513,359058.264,117084490.6,40067570.89,34.221,2081.493,137,10,601,16,4,475.248,863,0.0030666594880329953
492157_20107,48.2064,16.3707,1900.547,1538.78,0.235099884323945,0.6186839061156447,1,1,40,Austria,20107,Wien (Vienna),EU,52.093402255066515,2042061.368,392296555.4,119143490.6,30.371,1963.715,658,7,988,4,4,155.277,892,0.00520540223943042
492962_20990,48.112,-1.6743,345.523,233.193,0.48170399626060817,1.267642095422653,1,1,250,France,20990,Rennes,EU,38.95849612238366,253230.225,65040924.24,44356985.4,68.199,168.687,81,10,773,18,4,101.05,922,0.003893398317428338
493536_204371,48.1371,11.5734,1503.708,1298.688,0.15786701655824953,0.4154395172585513,1,1,276,Germany,204371,MÃ¯Â¿Â½nchen (Munich),EU,50.439198522420746,1765371.948,350251634.7,27497775.01,7.851,170.01,733,7,947,16,4,339.302,943,0.00504029609886643
502860_21882,47.9077,106.8832,1520.381,422.651,2.597249267125832,6.834866492436399,1,1,496,Mongolia,21882,Ulaanbaatar,AS,76.75370246212452,1274111.461,166110478.5,33966397.14,20.448,10.301,1763,7,315,5,8,120.128,735,0.007670265431208182
506705_22771,47.9108,33.3925,629.214,658.483,-0.04444913536112533,-0.11697140884506665,1,1,804,Ukraine,22771,Kryvyi Rih,EU,22.264096569965147,576640.101,259163999.1,52342769.71,20.197,42.687,114,8,490,16,8,78.64,743,0.0022250007832974516
509541_22797,47.8229,35.1903,745.039,794.78,-0.0625846146103324,-0.16469635423771686,1,1,804,Ukraine,22797,Zaporizhzhya,EU,31.870507279654134,752143.972,236156927,76795850.77,32.519,1600.183,97,9,492,16,8,305.996,743,0.0031849329238604123
513852_23147,47.6733,-117.4103,437.854,267.009,0.6398473459696113,1.6838088051831877,1,1,840,United States of America,23147,Spokane,"NA",16.4553803514924,291260.232,177107253.8,22992586.26,12.982,228.627,976,8,735,4,5,38.04,905,0.001644541517926241
519437_22600,47.5584,7.5733,551.989,365.503,0.5102174263959531,1.3426774378840873,1,1,756,Switzerland,22600,Basel,EU,30.830551932511575,434710.782,141084978.1,35828361.06,25.395,1323.98,376,10,825,16,4,288.194,931,0.003081198210144529
526381_21138,47.498,19.0399,1759.497,2057.204,-0.1447143793226146,-0.3808273140068806,1,1,348,Hungary,21138,Budapest,EU,40.568380195957324,1756610.862,433245960.9,236616908.9,54.615,2295.294,157,9,561,16,4,488.583,846,0.004054534884412814
527050_20998,47.3833,0.6833,357.559,287.423,0.24401665837459086,0.6421491009857654,1,1,250,France,20998,Tours,EU,29.131867068179357,218489.003,75040705.85,32620820.96,43.471,99.188,230,10,729,16,4,50.223,917,0.0029116064477956935
529224_22606,47.3579,8.503,1370.779,706.766,0.9395089746818609,2.472392038636476,1,1,756,Switzerland,22606,ZÃ¯Â¿Â½rich (Zurich),EU,29.62012740838332,761237.274,257141560.2,72695417.3,28.271,523.154,1063,7,1291,2,4,222.783,939,0.0029603821078472248
529225_20646,47.3408,123.9672,1515.462,812.082,0.8661440593437608,2.279326471957265,1,1,156,China,20646,Qiqihaer,AS,92.0224274309926,911022.032,99054889.63,99054889.63,100,50.299,148,8,431,13,8,198.767,748,0.009197143476742472
532183_20507,47.2485,132.0373,302.569,84.331,2.587873972797666,6.810194665257016,1,1,156,China,20507,Fujin,AS,72.64856928835532,217945.708,30017294.32,25269239.43,84.182,2194.77,55,8,554,16,9,211.188,748,0.007260671320892056
532521_22345,47.2178,39.7032,1134.14,945.598,0.19938916960484282,0.5247083410653758,1,1,643,Russian Federation,22345,Rostov-na-Donu (Rostov-on-Don),EU,47.91094479627126,1101951.73,230119701.2,54281482.71,23.588,963.151,83,9,542,16,8,235.56,782,0.004788602298080856
532525_20981,47.2173,-1.5534,661.737,462.131,0.43192514676574395,1.1366451230677472,1,1,250,France,20981,Nantes,EU,32.1546801802018,463027.395,144074559,59704875.85,41.44,1022.757,72,11,750,18,4,165.084,922,0.0032138040068545345
535722_22202,47.1667,27.6,317.702,281.643,0.1280308759670932,0.33692335780814003,1,1,642,Romania,22202,Iasi,EU,55.75237381833456,278761.869,50026571.35,22105224.83,44.187,238.221,269,8,612,16,4,103.981,747,0.005572276122017304
538821_22778,47.0667,37.5,445.556,505.224,-0.1181020695770589,-0.3107949199396287,1,1,804,Ukraine,22778,Mariupol,EU,26.8263314509998,437269.203,163076253.8,30616825.25,18.775,27.507,147,9,522,16,8,324.292,743,0.002681378758775485
538824_23140,47.6264,-122.3331,3379.249,1780.138,0.8983073222413094,2.36396663747713,1,1,840,United States of America,23140,Seattle,"NA",15.352337788063508,2929226.05,1909090838,248282820.4,13.005,6.192,341,10,1475,4,5,758.529,948,0.001534356559517468
541791_21885,47.0056,28.8575,509.707,519.1,-0.018094779425929547,-0.04761784059455144,1,1,498,Republic of Moldova,21885,Chi?in?u,EU,37.37970431748188,448556.452,120056389.8,13188443.26,10.985,336.99,109,9,520,16,8,165.276,714,0.003736214729988491
543932_22601,46.9481,7.4474,422.153,286.812,0.4718805349845892,1.2417908815383927,1,1,756,Switzerland,22601,Bern,EU,31.262758936417956,209460.485,67027978.84,8501821.437,12.684,523.154,1063,7,1291,2,4,222.783,939,0.0031249709244552237
544799_22780,46.9659,31.9974,488.536,449.358,0.08718660845027794,0.2294384432902051,1,1,804,Ukraine,22780,Mykolaiv,EU,38.389868924281,479873.362,125053378.4,23621339.05,18.889,153.239,41,9,457,16,8,602.272,743,0.003837348243923972
551174_20557,46.7979,130.3302,696.619,360.911,0.9301683794619727,2.447811524899928,1,1,156,China,20557,Jiamusi,AS,59.760434799266605,705173.131,118046748.4,108836342.7,92.198,2113.132,160,8,572,16,9,233.131,748,0.0059736768742712784
551183_22194,46.7667,23.6,306.829,276.851,0.10828207230604191,0.284952821858005,1,1,642,Romania,22194,Cluj-Napoca,EU,52.839164213782915,322318.902,61026717.64,14937044.65,24.476,28.569,593,8,671,16,4,134.962,794,0.005281603115235152
